Date: Week,Product,Product → Target DPCI,Product → Muffin Product Line,Sales Dollars,Sales Units,Stores Scanning,PODs Scanning,Promo Sales Dollars,Promo Sales Units
"Feb 22, 2026 - Feb 28, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$124,986.64 ","14,236","1,775","1,775","$125,017.40 ","14,239"
"Feb 22, 2026 - Feb 28, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$48,740.73 ","8,959","1,704","1,704","$15,288.94 ","3,128"
"Feb 22, 2026 - Feb 28, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$1,710.76 ",500,143,143,$31.65 ,11
"Feb 22, 2026 - Feb 28, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$4,032.72 ",755,361,361,"$2,031.73 ",415
"Feb 22, 2026 - Feb 28, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$26,624.14 ","7,753","1,502","1,502",$900.80 ,298
"Feb 22, 2026 - Feb 28, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$38,551.23 ","3,284","1,241","1,241","$1,766.11 ",174
"Feb 22, 2026 - Feb 28, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,559.63 ","1,034",362,362,$153.86 ,51
"Feb 22, 2026 - Feb 28, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$42,580.56 ","3,633","1,242","1,242","$2,471.22 ",249
"Feb 22, 2026 - Feb 28, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$73,581.52 ","8,370","1,717","1,717","$73,615.04 ","8,373"
"Feb 22, 2026 - Feb 28, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$4,223.42 ","1,232",378,378,$153.28 ,52
"Feb 22, 2026 - Feb 28, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$4,058.43 ","1,182",340,340,$178.99 ,62
"Mar 1, 2026 - Mar 7, 2026",Apple Berry,284-10-4013,YOGO,$3.99 ,1,1,1,$0.00 ,0
"Mar 1, 2026 - Mar 7, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$19,927.62 ","2,057",897,897,"$19,960.01 ","2,060"
"Mar 1, 2026 - Mar 7, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$31,394.82 ","5,811","1,526","1,526","$16,019.13 ","3,234"
"Mar 1, 2026 - Mar 7, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$80,259.87 ","17,891","1,761","1,761","$35,739.38 ","8,957"
"Mar 1, 2026 - Mar 7, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$35,273.15 ","11,476","1,603","1,603","$25,922.03 ","8,759"
"Mar 1, 2026 - Mar 7, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$16,225.96 ","1,678",498,498,"$15,791.91 ","1,635"
"Mar 1, 2026 - Mar 7, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$44,852.48 ","10,644",931,931,"$31,806.51 ","8,012"
"Mar 1, 2026 - Mar 7, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$46,095.58 ","8,439","1,640","1,640","$21,273.05 ","4,280"
"Mar 1, 2026 - Mar 7, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$85,278.88 ","9,727","1,715","1,715","$85,208.47 ","9,713"
"Mar 1, 2026 - Mar 7, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$41,662.37 ","7,602","1,608","1,608","$18,353.12 ","3,694"
"Mar 1, 2026 - Mar 7, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$26,302.92 ","8,593","1,548","1,548","$20,130.61 ","6,798"
"Mar 1, 2026 - Mar 7, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$3,394.35 ",357,161,161,"$3,379.05 ",352
"Mar 1, 2026 - Mar 7, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$93,926.67 ","21,152","1,752","1,752","$46,104.28 ","11,559"
"Mar 1, 2026 - Mar 7, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,$9.98 ,2,1,1,$0.00 ,0
"Mar 1, 2026 - Mar 7, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,$24.95 ,5,1,1,$0.00 ,0
"Mar 1, 2026 - Mar 7, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,$19.96 ,4,1,1,$0.00 ,0
"Mar 1, 2026 - Mar 7, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,$14.97 ,3,1,1,$0.00 ,0
"Mar 1, 2026 - Mar 7, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$4,671.41 ",908,451,451,"$1,685.76 ",342
"Mar 1, 2026 - Mar 7, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$123,005.79 ","14,035","1,762","1,762","$123,013.89 ","14,034"
"Mar 1, 2026 - Mar 7, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$52,369.44 ","9,587","1,674","1,674","$16,663.02 ","3,361"
"Mar 1, 2026 - Mar 7, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$2,808.56 ",936,190,190,"$2,428.28 ",825
"Mar 1, 2026 - Mar 7, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$4,647.00 ",906,433,433,"$1,704.57 ",344
"Mar 1, 2026 - Mar 7, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$33,031.65 ","10,584","1,579","1,579","$21,265.50 ","7,173"
"Mar 1, 2026 - Mar 7, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$46,101.62 ","4,726","1,363","1,363","$44,706.67 ","4,609"
"Mar 1, 2026 - Mar 7, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$4,007.64 ","1,293",371,371,"$2,878.83 ",967
"Mar 1, 2026 - Mar 7, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$43,981.56 ","4,532","1,311","1,311","$44,007.98 ","4,534"
"Mar 1, 2026 - Mar 7, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$83,895.34 ","9,584","1,719","1,719","$83,903.98 ","9,584"
"Mar 1, 2026 - Mar 7, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$6,707.57 ","2,228",448,448,"$5,668.01 ","1,924"
"Mar 1, 2026 - Mar 7, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$4,176.55 ","1,366",341,341,"$3,356.29 ","1,129"
"Mar 8, 2026 - Mar 14, 2026",Apple Berry,284-10-4013,YOGO,$7.09 ,2,2,2,$3.60 ,1
"Mar 8, 2026 - Mar 14, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$24,007.44 ","2,028",903,903,$483.05 ,44
"Mar 8, 2026 - Mar 14, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$31,503.89 ","5,792","1,490","1,490","$15,160.89 ","3,061"
"Mar 8, 2026 - Mar 14, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$81,210.27 ","18,006","1,756","1,756","$34,187.78 ","8,581"
"Mar 8, 2026 - Mar 14, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$28,513.09 ","8,299","1,539","1,539",$583.57 ,183
"Mar 8, 2026 - Mar 14, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$13,270.90 ","1,129",450,450,$344.81 ,31
"Mar 8, 2026 - Mar 14, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$50,323.12 ","11,716","1,148","1,148","$31,905.60 ","8,021"
"Mar 8, 2026 - Mar 14, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$47,161.81 ","8,563","1,641","1,641","$19,747.79 ","3,976"
"Mar 8, 2026 - Mar 14, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$78,102.82 ","8,794","1,721","1,721","$78,094.07 ","8,793"
"Mar 8, 2026 - Mar 14, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$41,938.59 ","7,605","1,598","1,598","$17,081.03 ","3,441"
"Mar 8, 2026 - Mar 14, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$20,906.67 ","6,057","1,428","1,428",$367.01 ,114
"Mar 8, 2026 - Mar 14, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$1,883.38 ",162,108,108,$42.80 ,4
"Mar 8, 2026 - Mar 14, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$94,363.74 ","21,120","1,758","1,758","$43,957.16 ","11,027"
"Mar 8, 2026 - Mar 14, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,"$4,014.00 ",475,212,212,$118.34 ,16
"Mar 8, 2026 - Mar 14, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,"$4,807.59 ",960,328,328,$140.88 ,31
"Mar 8, 2026 - Mar 14, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,"$4,257.13 ",846,302,302,$152.65 ,33
"Mar 8, 2026 - Mar 14, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,"$4,471.77 ",528,217,217,$79.76 ,11
"Mar 8, 2026 - Mar 14, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$4,845.03 ",952,459,459,$175.87 ,33
"Mar 8, 2026 - Mar 14, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$115,577.62 ","13,033","1,770","1,770","$115,577.33 ","13,032"
"Mar 8, 2026 - Mar 14, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$51,517.90 ","9,374","1,681","1,681","$14,806.94 ","2,971"
"Mar 8, 2026 - Mar 14, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$2,472.41 ",718,184,184,$69.81 ,21
"Mar 8, 2026 - Mar 14, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$5,298.64 ","1,041",484,484,$273.74 ,52
"Mar 8, 2026 - Mar 14, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$26,391.93 ","7,673","1,483","1,483",$516.76 ,162
"Mar 8, 2026 - Mar 14, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$36,019.16 ","3,052","1,190","1,190",$778.27 ,70
"Mar 8, 2026 - Mar 14, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,288.81 ",951,324,324,$95.69 ,29
"Mar 8, 2026 - Mar 14, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$40,570.92 ","3,433","1,240","1,240","$1,036.24 ",94
"Mar 8, 2026 - Mar 14, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$86,374.44 ","9,737","1,721","1,721","$86,375.36 ","9,737"
"Mar 8, 2026 - Mar 14, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$5,727.02 ","1,664",432,432,$83.63 ,25
"Mar 8, 2026 - Mar 14, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$3,385.26 ",981,318,318,$113.80 ,34
"Mar 15, 2026 - Mar 21, 2026",Apple Berry,284-10-4013,YOGO,,,0,0,,
"Mar 15, 2026 - Mar 21, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$25,739.97 ","2,182",923,923,"$1,071.71 ",101
"Mar 15, 2026 - Mar 21, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$26,061.28 ","4,405","1,422","1,422","$1,696.43 ",318
"Mar 15, 2026 - Mar 21, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$74,694.49 ","15,118","1,815","1,815","$4,316.13 ",978
"Mar 15, 2026 - Mar 21, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$23,659.83 ","8,235","1,439","1,439","$14,600.18 ","5,619"
"Mar 15, 2026 - Mar 21, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$14,062.95 ","1,434",475,475,"$9,062.60 ","1,008"
"Mar 15, 2026 - Mar 21, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$68,148.85 ","13,805","1,728","1,728","$4,357.43 ",981
"Mar 15, 2026 - Mar 21, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$41,205.29 ","6,966","1,611","1,611","$2,438.11 ",459
"Mar 15, 2026 - Mar 21, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$56,885.32 ","6,977","1,580","1,580","$37,282.51 ","4,996"
"Mar 15, 2026 - Mar 21, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$34,517.15 ","5,840","1,549","1,549","$1,998.15 ",377
"Mar 15, 2026 - Mar 21, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$17,472.05 ","6,104","1,393","1,393","$11,249.60 ","4,308"
"Mar 15, 2026 - Mar 21, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$3,498.47 ",361,168,168,"$2,435.67 ",271
"Mar 15, 2026 - Mar 21, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$91,817.24 ","18,557","1,805","1,805","$5,584.98 ","1,253"
"Mar 15, 2026 - Mar 21, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,"$25,013.75 ","2,812","1,038","1,038","$1,442.37 ",181
"Mar 15, 2026 - Mar 21, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,"$21,877.75 ","4,391","1,229","1,229","$1,271.96 ",287
"Mar 15, 2026 - Mar 21, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,"$19,370.32 ","3,867","1,162","1,162",$952.16 ,214
"Mar 15, 2026 - Mar 21, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,"$25,904.55 ","2,909","1,060","1,060","$1,530.34 ",190
"Mar 15, 2026 - Mar 21, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$4,160.07 ",797,410,410,$274.12 ,51
"Mar 15, 2026 - Mar 21, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$86,595.32 ","10,461","1,702","1,702","$52,895.90 ","7,061"
"Mar 15, 2026 - Mar 21, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$50,010.44 ","8,781","1,734","1,734","$2,795.73 ",541
"Mar 15, 2026 - Mar 21, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$3,033.78 ","1,083",210,210,"$2,095.11 ",809
"Mar 15, 2026 - Mar 21, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$4,142.75 ",803,427,427,$197.20 ,36
"Mar 15, 2026 - Mar 21, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$21,351.42 ","7,297","1,420","1,420","$11,851.91 ","4,555"
"Mar 15, 2026 - Mar 21, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$43,701.40 ","4,332","1,310","1,310","$25,256.25 ","2,776"
"Mar 15, 2026 - Mar 21, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$2,911.65 ",846,301,301,$178.44 ,57
"Mar 15, 2026 - Mar 21, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$44,215.49 ","3,750","1,274","1,274","$1,654.78 ",157
"Mar 15, 2026 - Mar 21, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$76,780.12 ","9,281","1,728","1,728","$46,739.20 ","6,245"
"Mar 15, 2026 - Mar 21, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$6,233.45 ","2,211",475,475,"$4,469.12 ","1,702"
"Mar 15, 2026 - Mar 21, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$3,774.47 ","1,104",321,321,$165.31 ,55
"Mar 22, 2026 - Mar 28, 2026",Apple Berry,284-10-4013,YOGO,$6.98 ,2,1,1,$0.00 ,0
"Mar 22, 2026 - Mar 28, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$29,131.88 ","2,968","1,098","1,098","$29,111.79 ","2,966"
"Mar 22, 2026 - Mar 28, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$25,017.08 ","4,219","1,406","1,406",$734.43 ,130
"Mar 22, 2026 - Mar 28, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$77,012.04 ","15,529","1,821","1,821","$2,052.19 ",436
"Mar 22, 2026 - Mar 28, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$26,621.78 ","8,627","1,414","1,414","$18,781.35 ","6,346"
"Mar 22, 2026 - Mar 28, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$15,840.22 ","1,620",496,496,"$15,439.42 ","1,579"
"Mar 22, 2026 - Mar 28, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$80,097.37 ","16,152","1,771","1,771","$2,248.39 ",473
"Mar 22, 2026 - Mar 28, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$40,075.87 ","6,761","1,578","1,578","$1,238.04 ",223
"Mar 22, 2026 - Mar 28, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$49,642.13 ","5,047","1,390","1,390","$1,227.19 ",140
"Mar 22, 2026 - Mar 28, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$34,341.64 ","5,797","1,526","1,526",$930.88 ,168
"Mar 22, 2026 - Mar 28, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$20,018.08 ","6,521","1,384","1,384","$14,699.94 ","4,976"
"Mar 22, 2026 - Mar 28, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$3,559.92 ",364,173,173,"$3,561.11 ",362
"Mar 22, 2026 - Mar 28, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$97,682.58 ","19,681","1,810","1,810","$2,875.93 ",610
"Mar 22, 2026 - Mar 28, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,"$39,386.59 ","4,428","1,386","1,386",$740.32 ,89
"Mar 22, 2026 - Mar 28, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,"$36,005.57 ","7,245","1,565","1,565",$680.75 ,144
"Mar 22, 2026 - Mar 28, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,"$32,857.44 ","6,612","1,536","1,536",$632.16 ,134
"Mar 22, 2026 - Mar 28, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,"$43,886.00 ","4,931","1,455","1,455",$894.96 ,107
"Mar 22, 2026 - Mar 28, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$3,521.53 ",669,342,342,"$1,463.46 ",297
"Mar 22, 2026 - Mar 28, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$74,074.43 ","7,530","1,591","1,591","$1,756.46 ",198
"Mar 22, 2026 - Mar 28, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$50,358.76 ","8,825","1,766","1,766","$1,313.74 ",237
"Mar 22, 2026 - Mar 28, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$3,815.08 ","1,265",219,219,"$3,092.15 ","1,051"
"Mar 22, 2026 - Mar 28, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$3,584.15 ",683,345,345,"$1,552.93 ",317
"Mar 22, 2026 - Mar 28, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$23,662.44 ","7,595","1,385","1,385","$15,066.56 ","5,089"
"Mar 22, 2026 - Mar 28, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$49,028.29 ","4,979","1,383","1,383","$47,224.44 ","4,823"
"Mar 22, 2026 - Mar 28, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,170.25 ","1,026",317,317,"$2,304.86 ",776
"Mar 22, 2026 - Mar 28, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$44,355.05 ","4,522","1,309","1,309","$44,436.36 ","4,527"
"Mar 22, 2026 - Mar 28, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$74,400.10 ","7,557","1,629","1,629","$1,514.75 ",171
"Mar 22, 2026 - Mar 28, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$7,759.07 ","2,561",489,489,"$6,240.90 ","2,116"
"Mar 22, 2026 - Mar 28, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$4,216.00 ","1,382",353,353,"$3,344.29 ","1,128"
"Mar 29, 2026 - Apr 4, 2026",Apple Berry,284-10-4013,YOGO,$15.96 ,4,1,1,$0.00 ,0
"Mar 29, 2026 - Apr 4, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$36,083.44 ","3,774","1,231","1,231","$36,097.87 ","3,775"
"Mar 29, 2026 - Apr 4, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$32,108.35 ","5,997","1,512","1,512","$16,468.63 ","3,364"
"Mar 29, 2026 - Apr 4, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$102,923.43 ","22,988","1,833","1,833","$45,127.22 ","11,362"
"Mar 29, 2026 - Apr 4, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$32,184.77 ","10,544","1,572","1,572","$23,250.13 ","7,943"
"Mar 29, 2026 - Apr 4, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$15,307.70 ","1,610",486,486,"$15,082.99 ","1,591"
"Mar 29, 2026 - Apr 4, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$99,280.24 ","22,417","1,782","1,782","$47,336.12 ","11,946"
"Mar 29, 2026 - Apr 4, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,"$48,210.80 ","8,927","1,626","1,626","$23,096.56 ","4,712"
"Mar 29, 2026 - Apr 4, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,"$52,977.02 ","5,534","1,421","1,421","$9,025.91 ","1,076"
"Mar 29, 2026 - Apr 4, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,"$41,472.72 ","7,672","1,567","1,567","$19,225.75 ","3,934"
"Mar 29, 2026 - Apr 4, 2026",Green Dream,211-34-0232,Smoothie Pouches,"$24,597.96 ","8,089","1,508","1,508","$18,529.05 ","6,328"
"Mar 29, 2026 - Apr 4, 2026",Green Dream 4 Pack,211-34-0240,Smoothie Pouches,"$3,571.98 ",377,166,166,"$3,534.21 ",373
"Mar 29, 2026 - Apr 4, 2026",Kale Apple Puffs,007-10-2035,Toddler Snack,"$115,570.97 ","26,084","1,823","1,823","$55,572.23 ","14,014"
"Mar 29, 2026 - Apr 4, 2026","Little Spoon Mango, Blueberry, Zucchini, Banana Fruit + Veggie Minis - 1oz",007-10-3137,Toddler Snack,"$51,884.07 ","6,619","1,580","1,580","$30,792.91 ","4,238"
"Mar 29, 2026 - Apr 4, 2026",Little Spoon Stellar Puffs - Banana Cinnamon,007-10-5166,Toddler Snack,"$50,223.89 ","11,243","1,690","1,690","$20,880.01 ","5,285"
"Mar 29, 2026 - Apr 4, 2026",Little Spoon Stellar Puffs - White Cheddar,007-10-6435,Toddler Snack,"$48,399.11 ","10,831","1,672","1,672","$20,457.73 ","5,161"
"Mar 29, 2026 - Apr 4, 2026","Little Spoon Strawberry, Banana, Butternut Squash Fruit + Veggie Minis - 1oz",007-10-2732,Toddler Snack,"$59,966.10 ","7,629","1,622","1,622","$34,280.25 ","4,726"
"Mar 29, 2026 - Apr 4, 2026",Mac & Cheesy Veggie Loops,071-06-0658,BFY Snacks,"$3,790.98 ",725,347,347,"$2,009.08 ",411
"Mar 29, 2026 - Apr 4, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,"$78,172.81 ","8,189","1,608","1,608","$14,070.30 ","1,687"
"Mar 29, 2026 - Apr 4, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,"$57,272.85 ","10,613","1,760","1,760","$19,186.18 ","3,928"
"Mar 29, 2026 - Apr 4, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,"$3,862.27 ","1,299",210,210,"$3,317.48 ","1,139"
"Mar 29, 2026 - Apr 4, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,"$4,132.06 ",792,362,362,"$2,310.62 ",474
"Mar 29, 2026 - Apr 4, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,"$27,791.87 ","8,955","1,519","1,519","$17,589.40 ","5,988"
"Mar 29, 2026 - Apr 4, 2026",Strawberry Banana Shake 4 Pack ,211-34-0238,Smoothie Pouches,"$50,591.30 ","5,303","1,415","1,415","$49,005.03 ","5,166"
"Mar 29, 2026 - Apr 4, 2026",Strawberry Bananza YoGo,284-10-1821,YOGO,"$3,873.54 ","1,262",354,354,"$2,872.12 ",971
"Mar 29, 2026 - Apr 4, 2026",Strawberry Bananza YoGos – 4 Pack,284-10-4983,YOGO,"$46,367.23 ","4,856","1,316","1,316","$46,369.17 ","4,856"
"Mar 29, 2026 - Apr 4, 2026",Super Chicken Dippers ,270-02-0128,Kids Meals,"$80,190.31 ","8,386","1,668","1,668","$13,353.32 ","1,602"
"Mar 29, 2026 - Apr 4, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,"$7,513.64 ","2,512",473,473,"$6,401.42 ","2,185"
"Mar 29, 2026 - Apr 4, 2026",Tropical Mango Twist YoGo,284-10-0310,YOGO,"$4,391.44 ","1,446",362,362,"$3,577.33 ","1,208"
"Apr 5, 2026 - Apr 11, 2026",Apple Berry,284-10-4013,YOGO,,,0,0,,
"Apr 5, 2026 - Apr 11, 2026",Apple Berry Blast YoGos – 4 Pack,284-10-8661,YOGO,"$29,895.86 ","2,610","1,094","1,094","$9,587.59 ",902
"Apr 5, 2026 - Apr 11, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,"$22,838.61 ","4,331","1,391","1,391","$13,430.56 ","2,758"
"Apr 5, 2026 - Apr 11, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,"$60,129.80 ","13,277","1,801","1,801","$23,664.27 ","5,965"
"Apr 5, 2026 - Apr 11, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,"$27,254.08 ","8,133","1,516","1,516","$6,094.53 ","1,994"
"Apr 5, 2026 - Apr 11, 2026",Berry Banana Blast 4 Pack,211-34-0239,Smoothie Pouches,"$12,593.08 ","1,108",446,446,"$3,761.50 ",356
"Apr 5, 2026 - Apr 11, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,"$54,183.28 ","12,104","1,731","1,731","$23,817.62 ","6,009"
